0;0;0;0;0;0;21;0;17;17;0;0;0;27;0;18;0;22;0;0;20;30;17;17;0;0;0;17;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;25;25;25;0;0;0;25;25;0;0;0;0;0;0;0;26;0;false;0;Viktor Bologan vs. Darius Ruzele, Kramatorsk, 1989;Source: http://www.wtharvey.com/m8n3a.html
21;0;0;0;0;21;0;0;17;0;17;0;0;0;0;17;0;17;0;0;29;0;0;0;0;0;0;0;0;17;0;0;0;0;28;0;0;26;0;0;0;0;0;0;0;0;0;18;25;25;25;0;0;25;0;0;0;0;0;0;0;0;0;0;false;0;Stellen Brynell vs. Lars Karlsson, Malme, 1986;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;0;21;0;30;0;0;0;0;0;0;17;17;0;17;18;25;19;0;0;0;0;0;0;0;28;0;0;0;22;25;0;0;25;0;0;0;0;17;0;0;0;0;25;0;0;0;0;0;0;0;0;26;0;0;0;0;29;0;false;0;Evgeny Bareev vs. Viktor Gavrikov, Minsk, 1987;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;21;0;17;17;0;0;0;27;0;18;0;22;0;0;20;30;17;17;0;0;0;17;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;25;25;25;0;0;0;25;25;0;0;0;0;0;0;0;26;0;false;0;Viktor Bologan vs. Darius Ruzele, Kramatorsk, 1989;Source: http://www.wtharvey.com/m8n3a.html
0;21;20;0;18;20;0;21;0;0;0;0;0;17;17;0;17;0;0;0;0;22;0;17;0;0;0;30;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;25;25;25;0;0;0;25;25;0;0;26;29;0;28;0;29;false;0;J Ciprian vs. Bernd Kievelitz, Corres., 1990;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;0;0;21;0;0;17;0;22;0;19;17;18;28;0;17;19;0;17;0;17;0;0;0;17;17;25;0;27;0;0;0;0;25;0;0;0;0;25;0;25;0;0;30;0;0;0;0;25;0;0;25;25;25;29;0;28;0;0;29;26;0;false;0;Sebastian Tudorie vs. Shamir Sivakumaran, Warsaw, 1991;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;0;18;0;0;0;0;0;0;17;0;0;0;0;0;0;19;30;0;25;17;0;0;0;0;27;0;0;0;17;0;20;0;0;0;0;0;0;0;0;0;0;0;26;25;25;0;0;0;21;0;0;0;0;0;0;0;0;0;0;false;0;Walter Browne vs. Jaime Sunye Neto, Linares, 1994;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;20;0;0;21;18;0;0;22;0;0;17;0;17;17;0;0;17;0;19;0;0;0;0;19;25;0;27;28;0;0;17;0;0;0;25;0;0;0;0;0;28;0;0;30;0;25;25;25;0;0;0;25;25;0;0;26;29;29;0;0;0;false;0;Vitali Koziak vs. Vladimir Buturin, Lvov, 1997;Source: http://www.wtharvey.com/m8n3a.html
0;0;21;22;0;21;0;18;0;20;0;0;20;17;0;17;17;0;19;17;17;17;0;30;0;17;0;0;0;25;0;0;0;0;0;0;25;0;25;25;0;0;27;0;0;27;0;0;25;25;25;0;0;0;0;0;0;26;0;29;0;28;0;29;false;0;Bengt Wikman vs. Leo Peltola, Tampere, 1998;Source: http://www.wtharvey.com/m8n3a.html
21;0;20;0;0;21;18;0;17;17;0;0;20;0;17;17;22;0;0;0;17;19;0;0;0;0;0;19;27;0;27;0;0;0;0;17;0;0;0;0;25;0;0;30;0;0;0;0;0;25;0;0;0;25;25;25;29;28;28;0;29;0;26;0;false;0;Jan Sorensen vs. Panayotis Vlassis, Korinthos, 1998;Source: http://www.wtharvey.com/m8n3a.html
0;0;0;0;0;19;0;0;0;0;28;0;0;0;0;18;17;17;20;0;0;0;17;0;0;0;17;0;0;27;0;17;25;0;21;0;0;0;0;0;0;0;0;0;0;0;0;25;0;25;0;0;0;0;25;0;0;0;0;0;29;0;26;0;false;0;Walter Browne vs. Yuri Shulman, Las Vegas, 2001;Source: http://www.wtharvey.com/m8n3a.html
